medallion, hack_license, vendor_id, pickup_datetime, payment_type, fare_amount, surcharge, mta_tax, tip_amount, tolls_amount, total_amount
03433D4310F10E0DFA32737C788035B1,72E89C102B4BEDC22BC6C8365A163FB2,VTS,1/13/2013 14:52,Unknown,15.5,0,0.5,0,0,16
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 9:36,Unknown,13,0,0.5,0,0,13.5
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 7:12,Unknown,52,0,0.5,10.4,0,62.9
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 9:13,Unknown,21.5,0,0.5,0,0,22
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 9:32,Unknown,6,0,0.5,0,0,6.5
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 10:08,Unknown,8.5,0,0.5,0,0,9
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 14:13,Unknown,10,0,0.5,0,0,10.5
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 13:42,Unknown,9,0,0.5,1,0,10.5
03440BEC1C3E0DA656A6091A3CF58261,D2191D47FD2901EA40EFB1D9DBDEE779,VTS,1/13/2013 14:48,Unknown,14.5,0,0.5,0,0,15
034BF986CBF876AE48C633CB96653F5F,D6C469E0E2352E6F6A79E909D6BEAC8B,VTS,1/13/2013 13:19,Unknown,8,0,0.5,0,0,8.5
034BF986CBF876AE48C633CB96653F5F,D6C469E0E2352E6F6A79E909D6BEAC8B,VTS,1/13/2013 13:40,Unknown,9.5,0,0.5,2.38,0,12.38
034BF986CBF876AE48C633CB96653F5F,D6C469E0E2352E6F6A79E909D6BEAC8B,VTS,1/13/2013 13:59,Unknown,18.5,0,0.5,0,0,19
035A25BC8C3C1868838AD8DC880DE0F6,D35F7DBF6BBA611225ACD35DF0413930,VTS,1/13/2013 2:01,Unknown,16,0.5,0.5,4.12,0,21.12
035A25BC8C3C1868838AD8DC880DE0F6,D35F7DBF6BBA611225ACD35DF0413930,VTS,1/13/2013 2:36,Unknown,16,0.5,0.5,1.5,0,18.5
035A25BC8C3C1868838AD8DC880DE0F6,D4FF7657655852A7767211DD888B3BEC,VTS,1/13/2013 12:07,Unknown,6,0,0.5,1.2,0,7.7
035A25BC8C3C1868838AD8DC880DE0F6,D4FF7657655852A7767211DD888B3BEC,VTS,1/13/2013 12:40,Unknown,7.5,0,0.5,0,0,8
035A25BC8C3C1868838AD8DC880DE0F6,D4FF7657655852A7767211DD888B3BEC,VTS,1/13/2013 12:13,Unknown,5,0,0.5,1,0,6.5
035A25BC8C3C1868838AD8DC880DE0F6,D4FF7657655852A7767211DD888B3BEC,VTS,1/13/2013 12:30,Unknown,7,0,0.5,1.25,0,8.75
035A25BC8C3C1868838AD8DC880DE0F6,D4FF7657655852A7767211DD888B3BEC,VTS,1/13/2013 15:48,Unknown,52,0,0.5,10.4,0,62.9
035A25BC8C3C1868838AD8DC880DE0F6,D4FF7657655852A7767211DD888B3BEC,VTS,1/13/2013 12:48,CRD,52,0,0.5,10.4,4.8,67.7
03634DCC70216A7C8C9D8542FD590A92,3A59386DFD7FC9EEB223A2D77E44D425,VTS,1/13/2013 15:03,CSH,21,0,0.5,0,0,21.5
03669FD5D1F17360C04C6415AF4173CE,AF4111B119F75342906611FE9E00D7C9,VTS,1/13/2013 4:30,CRD,11.5,0.5,0.5,2.4,0,14.9
03669FD5D1F17360C04C6415AF4173CE,AF4111B119F75342906611FE9E00D7C9,VTS,1/13/2013 3:41,CSH,18.5,0.5,0.5,0,0,19.5
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 10:30,CRD,13,0,0.5,3.25,0,16.75
03669FD5D1F17360C04C6415AF4173CE,AF4111B119F75342906611FE9E00D7C9,VTS,1/13/2013 3:31,CRD,6,0.5,0.5,1.95,0,8.95
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 11:21,CSH,8.5,0,0.5,0,0,9
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 11:30,CSH,4.5,0,0.5,0,0,5
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 12:46,CSH,9.5,0,0.5,0,0,10
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 13:28,CRD,6.5,0,0.5,1.3,0,8.3
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/15/2013 8:08,CRD,5.5,0,0.5,1.65,0,7.65
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 14:13,CSH,4.5,0,0.5,0,0,5
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 12:12,CRD,8.5,0,0.5,1.7,0,10.7
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 12:57,CRD,14.5,0,0.5,3.62,0,18.62
03669FD5D1F17360C04C6415AF4173CE,FC9FDDE6920B3D040E73B6E56E109B57,VTS,1/13/2013 11:55,CSH,11,0,0.5,0,0,11.5
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 10:27,CRD,7,0,0.5,1.4,0,8.9
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 9:32,CSH,4.5,0,0.5,0,0,5
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 10:56,CSH,19,0,0.5,0,0,19.5
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 9:42,CRD,5.5,0,0.5,2,0,8
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 10:37,CRD,7.5,0,0.5,1.5,0,9.5
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 11:58,CRD,9.5,0,0.5,2.85,0,12.85
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 9:57,CRD,6,0,0.5,1.2,0,7.7
037CB433AB5895649F7A9EF37F767EF1,F57FA13A6A82FE2F40D9DB0193DE0FEE,VTS,1/13/2013 2:03,CRD,12.5,0.5,0.5,1.5,0,15
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 10:48,CRD,7,0,0.5,3,0,10.5
037CB433AB5895649F7A9EF37F767EF1,A451E9D62B58ABD06887E2581A7AB2E0,VTS,1/13/2013 12:07,CRD,10.5,0,0.5,2.62,0,13.62
0382E229B8353ED19BF59FD35A355A53,3C6BF386EFCEAA0C3010BF2B23709F59,VTS,1/13/2013 4:15,CRD,61,0.5,0.5,7,4.8,73.8
0382E229B8353ED19BF59FD35A355A53,5A73C162562B648754FDC49F5B5ADD4E,VTS,1/13/2013 12:43,CSH,6.5,0,0.5,0,0,7
0382E229B8353ED19BF59FD35A355A53,5A73C162562B648754FDC49F5B5ADD4E,VTS,1/13/2013 13:00,CRD,8,0,0.5,3.5,0,12
0382E229B8353ED19BF59FD35A355A53,5A73C162562B648754FDC49F5B5ADD4E,VTS,1/13/2013 13:28,CSH,6,0,0.5,0,0,6.5
0382E229B8353ED19BF59FD35A355A53,5A73C162562B648754FDC49F5B5ADD4E,VTS,1/13/2013 11:36,CRD,19,0,0.5,3.8,0,23.3
0382E229B8353ED19BF59FD35A355A53,5A73C162562B648754FDC49F5B5ADD4E,VTS,1/13/2013 12:51,CSH,7.5,0,0.5,0,0,8
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 6:55,CRD,7.5,0,0.5,1.5,0,9.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 6:07,CSH,33,0,0.5,0,0,33.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 11:12,CSH,7.5,0,0.5,0,0,8
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 10:43,CSH,9,0,0.5,0,0,9.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 9:19,CSH,52,0,0.5,0,4.8,57.3
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 7:16,CSH,52,0,0.5,0,0,52.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 5:36,CRD,19,0.5,0.5,5.85,0,25.85
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 13:17,CSH,7,0,0.5,0,0,7.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 12:51,CRD,6.5,0,0.5,1.3,0,8.3
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 13:27,CSH,7.5,0,0.5,0,0,8
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 8:17,CRD,4.5,0,0.5,1,0,6
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 14:05,CSH,12,0,0.5,0,0,12.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 12:08,CRD,14,0,0.5,3.5,0,18
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 12:23,CSH,4,0,0.5,0,0,4.5
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 11:23,CSH,25,0,0.5,0,4.8,30.3
038E76DC061A40AE09E9842717D2A2C0,6F4E92E59D4FD269FC045874F7ACC132,VTS,1/13/2013 13:07,CRD,6.5,0,0.5,1.3,0,8.3
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 8:46,CSH,5.5,0,0.5,0,0,6
0398E30B94A30D36BF84C4FCECE4B628,178C58D2C909125EE599C388CC1A311C,VTS,1/13/2013 4:48,CRD,24,0.5,0.5,4.9,0,29.9
0398E30B94A30D36BF84C4FCECE4B628,178C58D2C909125EE599C388CC1A311C,VTS,1/13/2013 2:40,CSH,4.5,0.5,0.5,0,0,5.5
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 10:39,CSH,5.5,0,0.5,0,0,6
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 10:52,CRD,10,0,0.5,2.5,0,13
0398E30B94A30D36BF84C4FCECE4B628,178C58D2C909125EE599C388CC1A311C,VTS,1/13/2013 2:45,CSH,5,0.5,0.5,0,0,6
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 11:28,CSH,4.5,0,0.5,0,0,5
0398E30B94A30D36BF84C4FCECE4B628,178C58D2C909125EE599C388CC1A311C,VTS,1/13/2013 3:27,CRD,25.5,0.5,0.5,5.2,0,31.7
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 11:23,CRD,5.5,0,0.5,1.1,0,7.1
0398E30B94A30D36BF84C4FCECE4B628,178C58D2C909125EE599C388CC1A311C,VTS,1/13/2013 2:13,CRD,10,0.5,0.5,0,0,11
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 12:12,CRD,4.5,0,0.5,0.9,0,5.9
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 12:39,CRD,9,0,0.5,1.8,0,11.3
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 10:13,CRD,3,0,0.5,0.75,0,4.25
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 8:17,CSH,6,0,0.5,0,0,6.5
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 11:35,CSH,6,0,0.5,0,0,6.5
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 11:49,CRD,9.5,0,0.5,2.38,0,12.38
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 8:31,CSH,5.5,0,0.5,0,0,6
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 12:53,CSH,16.5,0,0.5,0,0,17
0398E30B94A30D36BF84C4FCECE4B628,B353CD22DCD4E31F44E951D35D221F63,VTS,1/13/2013 12:01,CRD,6.5,0,0.5,1.62,0,8.62
0399AE27CC8809B4655FEEB775CB2D86,CC0F01DBEE1E959950FC1CA073F34EC8,VTS,1/13/2013 2:42,CRD,12,0,0.5,0,0,12.5
0399AE27CC8809B4655FEEB775CB2D86,CC0F01DBEE1E959950FC1CA073F34EC8,VTS,1/13/2013 3:17,CRD,18.5,0.5,0.5,4.75,0,24.25
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 12:00,CRD,37,0,0.5,7.4,4.8,49.7
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 11:35,CRD,17.5,0,0.5,2,0,20
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 12:46,CRD,39.5,0,0.5,7.9,4.8,52.7
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 14:11,CSH,4.5,0,0.5,0,0,5
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 14:30,CRD,21,0,0.5,4.2,0,25.7
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 13:35,CRD,11,0,0.5,1,0,12.5
0399AE27CC8809B4655FEEB775CB2D86,3377656E0FBCC49785D2DECBE0962158,VTS,1/13/2013 14:15,CSH,8.5,0,0.5,0,0,9
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 6:47,CSH,11.5,0,0.5,0,0,12
03A8081017EE702DA6494085566665DA,9837711811287BB91E7536A6970B0305,VTS,1/13/2013 2:06,CRD,15.5,0.5,0.5,1,0,17.5
03A8081017EE702DA6494085566665DA,9837711811287BB91E7536A6970B0305,VTS,1/13/2013 2:34,CSH,16.5,0.5,0.5,0,0,17.5
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 10:25,CRD,19.5,0,0.5,4.88,0,24.88
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 5:46,CRD,13,0.5,0.5,2.7,0,16.7
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 12:08,CRD,10,0,0.5,2,0,12.5
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 7:46,CRD,5,0,0.5,0,0,5.5
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 10:49,CRD,13,0,0.5,3.25,0,16.75
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 10:11,CSH,6.5,0,0.5,0,0,7
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 12:18,CRD,9.5,0,0.5,1,0,11
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 12:47,CSH,9,0,0.5,0,0,9.5
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 8:30,CSH,5.5,0,0.5,0,0,6
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 12:31,CRD,10,0,0.5,2,0,12.5
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 11:51,CRD,20.5,0,0.5,3,0,24
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 10:21,CRD,4,0,0.5,1,0,5.5
03A8081017EE702DA6494085566665DA,13C1F1A8913C93697693508712483861,VTS,1/13/2013 14:53,CRD,7,0,0.5,1.5,0,9
03B390017C7E2B4FB9652DE6239C33FB,54307A7537F121C4BEDBBFCE4E62F8D9,VTS,1/13/2013 11:49,CRD,8,0,0.5,1.5,0,10
03B390017C7E2B4FB9652DE6239C33FB,54307A7537F121C4BEDBBFCE4E62F8D9,VTS,1/13/2013 12:30,CRD,11,0,0.5,1.5,0,13
03B390017C7E2B4FB9652DE6239C33FB,633B85E08A4610CEBACDCB6E4C8F4A84,VTS,1/13/2013 2:11,CRD,7.5,0.5,0.5,1,0,9.5
03B390017C7E2B4FB9652DE6239C33FB,54307A7537F121C4BEDBBFCE4E62F8D9,VTS,1/13/2013 13:51,CSH,20,0,0.5,0,0,20.5
03B390017C7E2B4FB9652DE6239C33FB,54307A7537F121C4BEDBBFCE4E62F8D9,VTS,1/13/2013 14:18,CSH,7,0,0.5,0,0,7.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 11:20,CSH,5.5,0,0.5,0,0,6
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 11:24,CSH,4.5,0,0.5,0,0,5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 9:41,CRD,8,0,0.5,1.6,0,10.1
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 11:57,CRD,8,0,0.5,1,0,9.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 10:07,CRD,5,0,0.5,1.5,0,7
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 12:04,CRD,9,0,0.5,0,0,9.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 13:36,CRD,5.5,0,0.5,1.65,0,7.65
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 10:51,CRD,8.5,0,0.5,2.12,0,11.12
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 12:14,CSH,10,0,0.5,0,0,10.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 11:39,CRD,5.5,0,0.5,1.1,0,7.1
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 12:57,CSH,6,0,0.5,0,0,6.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 14:02,CRD,14.5,0,0.5,2.9,0,17.9
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 11:10,CSH,7,0,0.5,0,0,7.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 12:53,CRD,4,0,0.5,1.2,0,5.7
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 12:36,CSH,4,0,0.5,0,0,4.5
03B818B3691E346ED13E54ED414477E8,D620C05C6D66688ADA8BDF38DBE00BB7,VTS,1/13/2013 14:19,CSH,8,0,0.5,0,0,8.5
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 7:50,CSH,13.5,0,0.5,0,0,14
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 9:29,CRD,13,0,0.5,2.6,0,16.1
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 7:02,CSH,11.5,0,0.5,0,0,12
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 11:21,CRD,6.5,0,0.5,1.62,0,8.62
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 11:44,CRD,13,0,0.5,2.6,0,16.1
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 9:45,CSH,11.5,0,0.5,0,0,12
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 10:49,CSH,15.5,0,0.5,0,0,16
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 13:16,CSH,8.5,0,0.5,0,0,9
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 13:27,CRD,3.5,0,0.5,0.7,0,4.7
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 7:20,CSH,15,0,0.5,0,0,15.5
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 8:11,CRD,9.5,0,0.5,2.38,0,12.38
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 13:01,CRD,7.5,0,0.5,1.5,0,9.5
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 13:09,CSH,6.5,0,0.5,0,0,7
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 10:12,CRD,7.5,0,0.5,1.88,0,9.88
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 14:56,CRD,6,0,0.5,1.5,0,8
03BEA0DB03A589C5C77BD4152A2F4396,19269BF987DE73F57F5C69DE9AD848BB,VTS,1/13/2013 15:04,CRD,3.5,0,0.5,1.05,0,5.05
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 9:46,CRD,5.5,0,0.5,1,0,7
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 10:33,CRD,5.5,0,0.5,1,0,7
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 10:47,CSH,8,0,0.5,0,0,8.5
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 11:15,CRD,7,0,0.5,1.4,0,8.9
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 12:31,CRD,11,0,0.5,2.2,0,13.7
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 10:39,CSH,5.5,0,0.5,0,0,6
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 10:03,CSH,10,0,0.5,0,0,10.5
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 11:27,CSH,12.5,0,0.5,0,0,13
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 11:02,CRD,10.5,0,0.5,1,0,12
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 12:10,CRD,16,0,0.5,3.2,0,19.7
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 11:58,CSH,5,0,0.5,0,0,5.5
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 12:45,CSH,12,0,0.5,0,0,12.5
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 14:15,CRD,8,0,0.5,2,0,10.5
03D949650C9CF6A7A797C37022D14A62,96FF99A1B278E14729D2EB03E57680A9,VTS,1/13/2013 11:49,CRD,7,0,0.5,0,0,7.5
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 12:03,CRD,9.5,0,0.5,1.5,0,11.5
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 11:52,CRD,8,0,0.5,1.6,0,10.1
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 10:39,CRD,16.5,0,0.5,3,0,20
03E147B9675557325B8C7EBC717E0F46,C45BE5546019190834B53A1BBE7B2C72,VTS,1/13/2013 2:48,CRD,3.5,0.5,0.5,0.8,0,5.3
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 11:04,CSH,24.5,0,0.5,0,0,25
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 12:26,CRD,7.5,0,0.5,1.5,0,9.5
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 13:23,CRD,10.5,0,0.5,2.1,0,13.1
03E147B9675557325B8C7EBC717E0F46,4B9A0832EBF4FC5BB12AE160358393C0,VTS,1/13/2013 13:05,CRD,8,0,0.5,1.6,0,10.1
03F2B14F5C52CC104530F0C895AA750C,1730F09CD1ACD46C900356E2F95A8E68,VTS,1/13/2013 10:33,CRD,17.5,0,0.5,3,0,21
03F2B14F5C52CC104530F0C895AA750C,1730F09CD1ACD46C900356E2F95A8E68,VTS,1/13/2013 10:50,CRD,5.5,0,0.5,1.1,0,7.1
03F2B14F5C52CC104530F0C895AA750C,1730F09CD1ACD46C900356E2F95A8E68,VTS,1/13/2013 9:42,CRD,10,0,0.5,2,0,12.5
